Year,Statistische Region,Nationalität,Schulform,Units,GeoCode,Value
2016,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,3437.0
2016,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,1610.0
2016,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,2489.0
2016,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,10142.0
2015,Statistische Region Braunschweig,Deutsche,Integrierte Gesamtschule,Anzahl,SR031,2591.0
2015,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,3205.0
2015,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,1499.0
2015,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,2723.0
2015,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,10018.0
2014,Statistische Region Braunschweig,Deutsche,Integrierte Gesamtschule,Anzahl,SR031,2354.0
2014,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,3242.0
2014,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,1084.0
2014,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,2686.0
2014,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,9366.0
2013,Statistische Region Braunschweig,Deutsche,Integrierte Gesamtschule,Anzahl,SR031,2461.0
2013,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,3160.0
2013,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,811.0
2013,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,2505.0
2013,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,8937.0
2012,Statistische Region Braunschweig,Deutsche,Integrierte Gesamtschule,Anzahl,SR031,1668.0
2012,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,2629.0
2012,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,540.0
2012,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,1762.0
2012,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,6599.0
2011,Statistische Region Braunschweig,Deutsche,Integrierte Gesamtschule,Anzahl,SR031,1205.0
2011,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,1658.0
2011,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,383.0
2011,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,1435.0
2011,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,4681.0
2010,Statistische Region Braunschweig,Deutsche,Integrierte Gesamtschule,Anzahl,SR031,1185.0
2010,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,1643.0
2010,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,349.0
2010,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,1315.0
2010,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,4492.0
2005,Statistische Region Braunschweig,Deutsche,Integrierte Gesamtschule,Anzahl,SR031,1045.0
2005,Statistische Region Hannover,Deutsche,Integrierte Gesamtschule,Anzahl,SR032,1511.0
2005,Statistische Region Lüneburg,Deutsche,Integrierte Gesamtschule,Anzahl,SR033,316.0
2005,Statistische Region Weser-Ems,Deutsche,Integrierte Gesamtschule,Anzahl,SR034,1222.0
2005,Niedersachsen,Deutsche,Integrierte Gesamtschule,Anzahl,SR0,4094.0
2021,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,283.0
2021,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,694.0
2021,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,165.0
2021,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,266.0
2021,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,1408.0
2020,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,277.0
2020,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,881.0
2020,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,263.0
2020,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,293.0
2020,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,1714.0
2019,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,222.0
2019,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,753.0
2019,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,220.0
2019,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,258.0
2019,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,1453.0
2018,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,216.0
2018,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,435.0
2018,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,123.0
2018,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,167.0
2018,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,941.0
2017,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,157.0
2017,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,385.0
2017,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,89.0
2017,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,125.0
2017,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,756.0
2016,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,107.0
2016,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,281.0
2016,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,45.0
2016,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,114.0
2016,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,547.0
2015,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,118.0
2015,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,291.0
2015,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,45.0
2015,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,75.0
2015,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,529.0
2014,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,91.0
2014,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,258.0
2014,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,34.0
2014,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,67.0
2014,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,450.0
2013,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,80.0
2013,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,249.0
2013,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,14.0
2013,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,46.0
2013,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,389.0
2012,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,95.0
2012,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,244.0
2012,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,7.0
2012,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,26.0
2012,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,372.0
2011,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,66.0
2011,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,185.0
2011,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,1.0
2011,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,21.0
2011,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,273.0
2010,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,61.0
2010,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,147.0
2010,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,2.0
2010,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,22.0
2010,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,232.0
2005,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR031,67.0
2005,Statistische Region Hannover,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR032,141.0
2005,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR033,0.0
2005,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR034,42.0
2005,Niedersachsen,Ausländerinnen und Ausländer,Integrierte Gesamtschule,Anzahl,SR0,250.0
2021,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,355.0
2021,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,354.0
2021,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,276.0
2021,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,720.0
2021,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,1705.0
2020,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,251.0
2020,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,281.0
2020,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,178.0
2020,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,528.0
2020,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,1238.0
2019,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,385.0
2019,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,512.0
2019,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,325.0
2019,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,979.0
2019,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,2201.0
2018,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,311.0
2018,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,498.0
2018,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,292.0
2018,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,754.0
2018,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,1855.0
2017,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,318.0
2017,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,476.0
2017,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,289.0
2017,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,859.0
2017,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,1942.0
2016,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,368.0
2016,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,591.0
2016,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,330.0
2016,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,954.0
2016,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,2243.0
2015,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,463.0
2015,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,595.0
2015,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,431.0
2015,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,1087.0
2015,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,2576.0
2014,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,484.0
2014,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,700.0
2014,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,520.0
2014,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,1223.0
2014,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,2927.0
2013,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,523.0
2013,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,715.0
2013,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,501.0
2013,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,1242.0
2013,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,2981.0
2012,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,546.0
2012,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,814.0
2012,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,570.0
2012,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,1212.0
2012,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,3142.0
2011,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,520.0
2011,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,848.0
2011,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,609.0
2011,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,1225.0
2011,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,3202.0
2010,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,531.0
2010,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,845.0
2010,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,587.0
2010,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,1211.0
2010,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,3174.0
2005,Statistische Region Braunschweig,Deutsche,Förderschule,Anzahl,SR031,776.0
2005,Statistische Region Hannover,Deutsche,Förderschule,Anzahl,SR032,1028.0
2005,Statistische Region Lüneburg,Deutsche,Förderschule,Anzahl,SR033,818.0
2005,Statistische Region Weser-Ems,Deutsche,Förderschule,Anzahl,SR034,1648.0
2005,Niedersachsen,Deutsche,Förderschule,Anzahl,SR0,4270.0
2021,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,33.0
2021,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,69.0
2021,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,15.0
2021,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,87.0
2021,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,204.0
2020,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,31.0
2020,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,45.0
2020,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,6.0
2020,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,66.0
2020,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,148.0
2019,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,44.0
2019,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,36.0
2019,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,29.0
2019,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,78.0
2019,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,187.0
2018,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,40.0
2018,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,43.0
2018,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,29.0
2018,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,74.0
2018,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,186.0
2017,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,39.0
2017,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,46.0
2017,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,20.0
2017,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,73.0
2017,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,178.0
2016,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,40.0
2016,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,50.0
2016,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,25.0
2016,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,70.0
2016,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,185.0
2015,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,54.0
2015,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,61.0
2015,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,34.0
2015,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,79.0
2015,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,228.0
2014,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,43.0
2014,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,109.0
2014,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,57.0
2014,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,109.0
2014,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,318.0
2013,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,71.0
2013,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,109.0
2013,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,48.0
2013,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,117.0
2013,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,345.0
2012,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,80.0
2012,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,165.0
2012,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,64.0
2012,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,135.0
2012,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,444.0
2011,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,105.0
2011,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,196.0
2011,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,84.0
2011,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,151.0
2011,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,536.0
2010,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,107.0
2010,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,207.0
2010,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,56.0
2010,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,133.0
2010,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,503.0
2005,Statistische Region Braunschweig,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR031,165.0
2005,Statistische Region Hannover,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR032,306.0
2005,Statistische Region Lüneburg,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR033,137.0
2005,Statistische Region Weser-Ems,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR034,247.0
2005,Niedersachsen,Ausländerinnen und Ausländer,Förderschule,Anzahl,SR0,855.0
2021,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,13728.0
2021,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,18196.0
2021,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,15999.0
2021,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,23062.0
2021,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,70985.0
2020,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,12880.0
2020,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,17610.0
2020,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,15562.0
2020,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,22106.0
2020,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,68158.0
2019,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,13411.0
2019,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,18225.0
2019,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,16195.0
2019,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,23492.0
2019,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,71323.0
2018,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,13370.0
2018,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,18580.0
2018,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,16616.0
2018,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,24359.0
2018,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,72925.0
2017,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,13608.0
2017,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,18626.0
2017,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,16826.0
2017,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,24789.0
2017,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,73849.0
2016,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,13599.0
2016,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,18553.0
2016,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,16637.0
2016,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,24673.0
2016,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,73462.0
2015,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,13979.0
2015,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,18791.0
2015,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,17211.0
2015,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,25722.0
2015,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,75703.0
2014,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,14642.0
2014,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,19311.0
2014,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,17955.0
2014,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,26187.0
2014,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,78095.0
2013,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,15226.0
2013,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,20018.0
2013,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,18775.0
2013,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,27732.0
2013,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,81751.0
2012,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,15279.0
2012,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,20558.0
2012,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,18916.0
2012,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,27976.0
2012,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,82729.0
2011,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,15948.0
2011,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,21147.0
2011,Statistische Region Lüneburg,Deutsche,Insgesamt,Anzahl,SR033,19883.0
2011,Statistische Region Weser-Ems,Deutsche,Insgesamt,Anzahl,SR034,29178.0
2011,Niedersachsen,Deutsche,Insgesamt,Anzahl,SR0,86156.0
2010,Statistische Region Braunschweig,Deutsche,Insgesamt,Anzahl,SR031,16251.0
2010,Statistische Region Hannover,Deutsche,Insgesamt,Anzahl,SR032,21130.0
