Year,Nationalität,Schulart,Erreichter Abschluss,Units,Value
2014,Deutsche,Fachoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2014,Deutsche,Fachoberschule,Realschulabschluss,Anzahl,3
2014,Deutsche,Fachoberschule,Hauptschulabschluss,Anzahl,-
2014,Deutsche,Fachoberschule,Erfolgreicher Besuch,Anzahl,-
2014,Deutsche,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2014,Deutsche,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,776
2014,Deutsche,Fachoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,2530
2014,Ausländerinnen und Ausländer,Fachoberschule,Insgesamt,Anzahl,524
2014,Ausländerinnen und Ausländer,Fachoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Fachhochschulreife,Anzahl,450
2014,Ausländerinnen und Ausländer,Fachoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Realschulabschluss,Anzahl,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Hauptschulabschluss,Anzahl,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Erfolgreicher Besuch,Anzahl,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2014,Ausländerinnen und Ausländer,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,74
2014,Ausländerinnen und Ausländer,Fachoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,214
2013,Deutsche,Fachoberschule,Insgesamt,Anzahl,9941
2013,Deutsche,Fachoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,-
2013,Deutsche,Fachoberschule,Fachhochschulreife,Anzahl,9101
2013,Deutsche,Fachoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2013,Deutsche,Fachoberschule,Realschulabschluss,Anzahl,-
2013,Deutsche,Fachoberschule,Hauptschulabschluss,Anzahl,-
2013,Deutsche,Fachoberschule,Erfolgreicher Besuch,Anzahl,-
2013,Deutsche,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2013,Deutsche,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,840
2013,Deutsche,Fachoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,2326
2013,Ausländerinnen und Ausländer,Fachoberschule,Insgesamt,Anzahl,471
2013,Ausländerinnen und Ausländer,Fachoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Fachhochschulreife,Anzahl,399
2013,Ausländerinnen und Ausländer,Fachoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Realschulabschluss,Anzahl,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Hauptschulabschluss,Anzahl,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Erfolgreicher Besuch,Anzahl,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2013,Ausländerinnen und Ausländer,Fachoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,72
2013,Ausländerinnen und Ausländer,Fachoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,198
2020,Deutsche,Berufsoberschule,Insgesamt,Anzahl,70
2020,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,70
2020,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2020,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2020,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2020,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2020,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2020,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2020,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2020,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,19
2020,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,2
2020,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,2
2020,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2020,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1
2019,Deutsche,Berufsoberschule,Insgesamt,Anzahl,81
2019,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,80
2019,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2019,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2019,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2019,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2019,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2019,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2019,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,1
2019,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,12
2019,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2019,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,-
2018,Deutsche,Berufsoberschule,Insgesamt,Anzahl,83
2018,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,81
2018,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2018,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2018,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2018,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2018,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2018,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2018,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,2
2018,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,16
2018,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,4
2018,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,4
2018,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2018,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1
2017,Deutsche,Berufsoberschule,Insgesamt,Anzahl,122
2017,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,118
2017,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2017,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2017,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2017,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2017,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2017,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2017,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,4
2017,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,19
2017,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,4
2017,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,4
2017,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2017,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,-
2016,Deutsche,Berufsoberschule,Insgesamt,Anzahl,159
2016,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,154
2016,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2016,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2016,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2016,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2016,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2016,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2016,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,5
2016,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,25
2016,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,4
2016,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,3
2016,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2016,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,1
2016,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,-
2015,Deutsche,Berufsoberschule,Insgesamt,Anzahl,174
2015,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,169
2015,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2015,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2015,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2015,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2015,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2015,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2015,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,5
2015,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,17
2015,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,4
2015,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,4
2015,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2015,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1
2014,Deutsche,Berufsoberschule,Insgesamt,Anzahl,206
2014,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,200
2014,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2014,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2014,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2014,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2014,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2014,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2014,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,6
2014,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,28
2014,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,1
2014,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,1
2014,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2014,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1
2013,Deutsche,Berufsoberschule,Insgesamt,Anzahl,271
2013,Deutsche,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,261
2013,Deutsche,Berufsoberschule,Fachhochschulreife,Anzahl,-
2013,Deutsche,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2013,Deutsche,Berufsoberschule,Realschulabschluss,Anzahl,-
2013,Deutsche,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2013,Deutsche,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2013,Deutsche,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2013,Deutsche,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,10
2013,Deutsche,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,31
2013,Ausländerinnen und Ausländer,Berufsoberschule,Insgesamt,Anzahl,2
2013,Ausländerinnen und Ausländer,Berufsoberschule,Allgemeine Hochschulreife ¹⁾,Anzahl,2
2013,Ausländerinnen und Ausländer,Berufsoberschule,Fachhochschulreife,Anzahl,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Schulischer Teil der Fachhochschulreife,Anzahl,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Realschulabschluss,Anzahl,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Hauptschulabschluss,Anzahl,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Erfolgreicher Besuch,Anzahl,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,Ohne erfolgreichen Besuch/Abschluss,Anzahl,-
2013,Ausländerinnen und Ausländer,Berufsoberschule,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1
2020,Deutsche,Berufl.,,,
Gymnasium,Insgesamt,Anzahl,5625,,
2020,Deutsche,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Anzahl,4590,,
2020,Deutsche,Berufl.,,,
Gymnasium,Fachhochschulreife,Anzahl,52,,
2020,Deutsche,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Anzahl,874,,
2020,Deutsche,Berufl.,,,
Gymnasium,Realschulabschluss,Anzahl,2,,
2020,Deutsche,Berufl.,,,
Gymnasium,Hauptschulabschluss,Anzahl,-,,
2020,Deutsche,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Anzahl,-,,
2020,Deutsche,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-,,
2020,Deutsche,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Anzahl,107,,
2020,Deutsche,Berufl.,,,
Gymnasium,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1709,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Insgesamt,Anzahl,177,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Anzahl,134,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Fachhochschulreife,Anzahl,1,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Anzahl,37,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Realschulabschluss,Anzahl,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Hauptschulabschluss,Anzahl,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Anzahl,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Anzahl,5,,
2020,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,120,,
2019,Deutsche,Berufl.,,,
Gymnasium,Insgesamt,Anzahl,6267,,
2019,Deutsche,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Anzahl,5203,,
2019,Deutsche,Berufl.,,,
Gymnasium,Fachhochschulreife,Anzahl,54,,
2019,Deutsche,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Anzahl,887,,
2019,Deutsche,Berufl.,,,
Gymnasium,Realschulabschluss,Anzahl,7,,
2019,Deutsche,Berufl.,,,
Gymnasium,Hauptschulabschluss,Anzahl,-,,
2019,Deutsche,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Anzahl,-,,
2019,Deutsche,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-,,
2019,Deutsche,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Anzahl,116,,
2019,Deutsche,Berufl.,,,
Gymnasium,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1853,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Insgesamt,Anzahl,182,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Anzahl,131,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Fachhochschulreife,Anzahl,4,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Anzahl,42,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Realschulabschluss,Anzahl,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Hauptschulabschluss,Anzahl,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Anzahl,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Anzahl,5,,
2019,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,102,,
2018,Deutsche,Berufl.,,,
Gymnasium,Insgesamt,Anzahl,6698,,
2018,Deutsche,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Anzahl,5484,,
2018,Deutsche,Berufl.,,,
Gymnasium,Fachhochschulreife,Anzahl,82,,
2018,Deutsche,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Anzahl,1012,,
2018,Deutsche,Berufl.,,,
Gymnasium,Realschulabschluss,Anzahl,8,,
2018,Deutsche,Berufl.,,,
Gymnasium,Hauptschulabschluss,Anzahl,-,,
2018,Deutsche,Berufl.,,,
Gymnasium,Erfolgreicher Besuch,Anzahl,-,,
2018,Deutsche,Berufl.,,,
Gymnasium,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Anzahl,-,,
2018,Deutsche,Berufl.,,,
Gymnasium,Ohne erfolgreichen Besuch/Abschluss,Anzahl,112,,
2018,Deutsche,Berufl.,,,
Gymnasium,nachrichtlich: Abbruch im laufenden Schuljahr,Anzahl,1949,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Insgesamt,Anzahl,224,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Allgemeine Hochschulreife ¹⁾,Anzahl,176,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Fachhochschulreife,Anzahl,4,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Schulischer Teil der Fachhochschulreife,Anzahl,38,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Realschulabschluss,Anzahl,-,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
Gymnasium,Hauptschulabschluss,Anzahl,-,,
2018,Ausländerinnen und Ausländer,Berufl.,,,
