Year,Gebietseinheit,Aufenthaltstitel,Grund der Befristung,Geschlecht,Units,GeoCode,Value
2020,"Friesland",zeitlich befristet,,insgesamt,Anzahl,K03455,1590
2020,"Grafschaft Bentheim",zeitlich befristet,,männlich,Anzahl,K03456,1515
2020,"Grafschaft Bentheim",zeitlich befristet,,weiblich,Anzahl,K03456,1355
2020,"Grafschaft Bentheim",zeitlich befristet,,insgesamt,Anzahl,K03456,2875
2020,"Leer",zeitlich befristet,,männlich,Anzahl,K03457,1495
2020,"Leer",zeitlich befristet,,weiblich,Anzahl,K03457,1265
2020,"Leer",zeitlich befristet,,insgesamt,Anzahl,K03457,2755
2020,"Oldenburg",zeitlich befristet,,männlich,Anzahl,K03458,1430
2020,"Oldenburg",zeitlich befristet,,weiblich,Anzahl,K03458,1390
2020,"Oldenburg",zeitlich befristet,,insgesamt,Anzahl,K03458,2820
2020,"Osnabrück",zeitlich befristet,,männlich,Anzahl,K03459,2380
2020,"Osnabrück",zeitlich befristet,,weiblich,Anzahl,K03459,2410
2020,"Osnabrück",zeitlich befristet,,insgesamt,Anzahl,K03459,4795
2020,"Vechta",zeitlich befristet,,männlich,Anzahl,K03460,2810
2020,"Vechta",zeitlich befristet,,weiblich,Anzahl,K03460,2575
2020,"Vechta",zeitlich befristet,,insgesamt,Anzahl,K03460,5385
2020,"Wesermarsch",zeitlich befristet,,männlich,Anzahl,K03461,850
2020,"Wesermarsch",zeitlich befristet,,weiblich,Anzahl,K03461,800
2020,"Wesermarsch",zeitlich befristet,,insgesamt,Anzahl,K03461,1650
2020,"Wittmund",zeitlich befristet,,männlich,Anzahl,K03462,390
2020,"Wittmund",zeitlich befristet,,weiblich,Anzahl,K03462,365
2020,"Wittmund",zeitlich befristet,,insgesamt,Anzahl,K03462,755
2020,"Statistische Region Weser-Ems",zeitlich befristet,,männlich,Anzahl,K034,32795
2020,"Statistische Region Weser-Ems",zeitlich befristet,,weiblich,Anzahl,K034,29590
2020,"Statistische Region Weser-Ems",zeitlich befristet,,insgesamt,Anzahl,K034,62385
2020,"Niedersachsen",zeitlich befristet,,männlich,Anzahl,K030,121455
2020,"Niedersachsen",zeitlich befristet,,weiblich,Anzahl,K030,108785
2020,"Niedersachsen",zeitlich befristet,,insgesamt,Anzahl,K030,230240
2019,"Braunschweig, Stadt",zeitlich befristet,,männlich,Anzahl,K03101,4885
2019,"Braunschweig, Stadt",zeitlich befristet,,weiblich,Anzahl,K03101,3945
2019,"Braunschweig, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03101,8825
2019,"Salzgitter, Stadt",zeitlich befristet,,männlich,Anzahl,K03102,3930
2019,"Salzgitter, Stadt",zeitlich befristet,,weiblich,Anzahl,K03102,3395
2019,"Salzgitter, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03102,7325
2019,"Wolfsburg, Stadt",zeitlich befristet,,männlich,Anzahl,K03103,3035
2019,"Wolfsburg, Stadt",zeitlich befristet,,weiblich,Anzahl,K03103,2645
2019,"Wolfsburg, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03103,5680
2019,"Gifhorn",zeitlich befristet,,männlich,Anzahl,K03151,1565
2019,"Gifhorn",zeitlich befristet,,weiblich,Anzahl,K03151,1525
2019,"Gifhorn",zeitlich befristet,,insgesamt,Anzahl,K03151,3090
2019,"Goslar",zeitlich befristet,,männlich,Anzahl,K03153,3295
2019,"Goslar",zeitlich befristet,,weiblich,Anzahl,K03153,2445
2019,"Goslar",zeitlich befristet,,insgesamt,Anzahl,K03153,5740
2019,"Helmstedt",zeitlich befristet,,männlich,Anzahl,K03154,885
2019,"Helmstedt",zeitlich befristet,,weiblich,Anzahl,K03154,755
2019,"Helmstedt",zeitlich befristet,,insgesamt,Anzahl,K03154,1635
2019,"Northeim",zeitlich befristet,,männlich,Anzahl,K03155,1415
2019,"Northeim",zeitlich befristet,,weiblich,Anzahl,K03155,1300
2019,"Northeim",zeitlich befristet,,insgesamt,Anzahl,K03155,2715
2019,"Peine",zeitlich befristet,,männlich,Anzahl,K03157,1970
2019,"Peine",zeitlich befristet,,weiblich,Anzahl,K03157,1835
2019,"Peine",zeitlich befristet,,insgesamt,Anzahl,K03157,3805
2019,"Wolfenbüttel",zeitlich befristet,,männlich,Anzahl,K03158,1330
2019,"Wolfenbüttel",zeitlich befristet,,weiblich,Anzahl,K03158,1190
2019,"Wolfenbüttel",zeitlich befristet,,insgesamt,Anzahl,K03158,2520
2019,"Göttingen",zeitlich befristet,,männlich,Anzahl,K03159,5195
2019,"Göttingen",zeitlich befristet,,weiblich,Anzahl,K03159,5075
2019,"Göttingen",zeitlich befristet,,insgesamt,Anzahl,K03159,10275
2019,"Statistische Region Braunschweig",zeitlich befristet,,männlich,Anzahl,K031,27505
2019,"Statistische Region Braunschweig",zeitlich befristet,,weiblich,Anzahl,K031,24110
2019,"Statistische Region Braunschweig",zeitlich befristet,,insgesamt,Anzahl,K031,51615
2019,"Hannover  Region",zeitlich befristet,,männlich,Anzahl,K03241,27150
2019,"Hannover  Region",zeitlich befristet,,weiblich,Anzahl,K03241,23795
2019,"Hannover  Region",zeitlich befristet,,insgesamt,Anzahl,K03241,50945
2019,"Diepholz",zeitlich befristet,,männlich,Anzahl,K03251,2380
2019,"Diepholz",zeitlich befristet,,weiblich,Anzahl,K03251,2320
2019,"Diepholz",zeitlich befristet,,insgesamt,Anzahl,K03251,4700
2019,"Hameln-Pyrmont",zeitlich befristet,,männlich,Anzahl,K03252,2780
2019,"Hameln-Pyrmont",zeitlich befristet,,weiblich,Anzahl,K03252,2540
2019,"Hameln-Pyrmont",zeitlich befristet,,insgesamt,Anzahl,K03252,5320
2019,"Hildesheim",zeitlich befristet,,männlich,Anzahl,K03254,3930
2019,"Hildesheim",zeitlich befristet,,weiblich,Anzahl,K03254,3320
2019,"Hildesheim",zeitlich befristet,,insgesamt,Anzahl,K03254,7250
2019,"Holzminden",zeitlich befristet,,männlich,Anzahl,K03255,800
2019,"Holzminden",zeitlich befristet,,weiblich,Anzahl,K03255,630
2019,"Holzminden",zeitlich befristet,,insgesamt,Anzahl,K03255,1425
2019,"Nienburg (Weser)",zeitlich befristet,,männlich,Anzahl,K03256,1635
2019,"Nienburg (Weser)",zeitlich befristet,,weiblich,Anzahl,K03256,1565
2019,"Nienburg (Weser)",zeitlich befristet,,insgesamt,Anzahl,K03256,3200
2019,"Schaumburg",zeitlich befristet,,männlich,Anzahl,K03257,1975
2019,"Schaumburg",zeitlich befristet,,weiblich,Anzahl,K03257,2005
2019,"Schaumburg",zeitlich befristet,,insgesamt,Anzahl,K03257,3980
2019,"Statistische Region Hannover",zeitlich befristet,,männlich,Anzahl,K032,40645
2019,"Statistische Region Hannover",zeitlich befristet,,weiblich,Anzahl,K032,36180
2019,"Statistische Region Hannover",zeitlich befristet,,insgesamt,Anzahl,K032,76825
2019,"Celle",zeitlich befristet,,männlich,Anzahl,K03351,2625
2019,"Celle",zeitlich befristet,,weiblich,Anzahl,K03351,2375
2019,"Celle",zeitlich befristet,,insgesamt,Anzahl,K03351,5000
2019,"Cuxhaven",zeitlich befristet,,männlich,Anzahl,K03352,1940
2019,"Cuxhaven",zeitlich befristet,,weiblich,Anzahl,K03352,1650
2019,"Cuxhaven",zeitlich befristet,,insgesamt,Anzahl,K03352,3590
2019,"Harburg",zeitlich befristet,,männlich,Anzahl,K03353,2625
2019,"Harburg",zeitlich befristet,,weiblich,Anzahl,K03353,2005
2019,"Harburg",zeitlich befristet,,insgesamt,Anzahl,K03353,4630
2019,"Lüchow-Dannenberg",zeitlich befristet,,männlich,Anzahl,K03354,365
2019,"Lüchow-Dannenberg",zeitlich befristet,,weiblich,Anzahl,K03354,350
2019,"Lüchow-Dannenberg",zeitlich befristet,,insgesamt,Anzahl,K03354,710
2019,"Lüneburg",zeitlich befristet,,männlich,Anzahl,K03355,20315
2019,"Lüneburg",zeitlich befristet,,weiblich,Anzahl,K03355,17315
2019,"Lüneburg",zeitlich befristet,,insgesamt,Anzahl,K03355,37630
2019,"Lüneburg",zeitlich befristet,,männlich,Anzahl,K03355,2750
2019,"Lüneburg",zeitlich befristet,,weiblich,Anzahl,K03355,2235
2019,"Lüneburg",zeitlich befristet,,insgesamt,Anzahl,K03355,4985
2019,"Osterholz",zeitlich befristet,,männlich,Anzahl,K03356,1125
2019,"Osterholz",zeitlich befristet,,weiblich,Anzahl,K03356,1095
2019,"Osterholz",zeitlich befristet,,insgesamt,Anzahl,K03356,2220
2019,"Rotenburg (Wümme)",zeitlich befristet,,männlich,Anzahl,K03357,1540
2019,"Rotenburg (Wümme)",zeitlich befristet,,weiblich,Anzahl,K03357,1345
2019,"Rotenburg (Wümme)",zeitlich befristet,,insgesamt,Anzahl,K03357,2890
2019,"Heidekreis",zeitlich befristet,,männlich,Anzahl,K03358,1585
2019,"Heidekreis",zeitlich befristet,,weiblich,Anzahl,K03358,1415
2019,"Heidekreis",zeitlich befristet,,insgesamt,Anzahl,K03358,3000
2019,"Stade",zeitlich befristet,,männlich,Anzahl,K03359,2930
2019,"Stade",zeitlich befristet,,weiblich,Anzahl,K03359,2325
2019,"Stade",zeitlich befristet,,insgesamt,Anzahl,K03359,5250
2019,"Uelzen",zeitlich befristet,,männlich,Anzahl,K03360,975
2019,"Uelzen",zeitlich befristet,,weiblich,Anzahl,K03360,885
2019,"Uelzen",zeitlich befristet,,insgesamt,Anzahl,K03360,1860
2019,"Verden",zeitlich befristet,,männlich,Anzahl,K03361,1860
2019,"Verden",zeitlich befristet,,weiblich,Anzahl,K03361,1635
2019,"Verden",zeitlich befristet,,insgesamt,Anzahl,K03361,3495
2019,"Delmenhorst, Stadt",zeitlich befristet,,männlich,Anzahl,K03401,2040
2019,"Delmenhorst, Stadt",zeitlich befristet,,weiblich,Anzahl,K03401,1915
2019,"Delmenhorst, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03401,3955
2019,"Emden  Stadt",zeitlich befristet,,männlich,Anzahl,K03402,1170
2019,"Emden  Stadt",zeitlich befristet,,weiblich,Anzahl,K03402,780
2019,"Emden  Stadt",zeitlich befristet,,insgesamt,Anzahl,K03402,1950
2019,"Oldenburg(Oldb), Stadt",zeitlich befristet,,männlich,Anzahl,K03403,3710
2019,"Oldenburg(Oldb), Stadt",zeitlich befristet,,weiblich,Anzahl,K03403,3480
2019,"Oldenburg(Oldb), Stadt",zeitlich befristet,,insgesamt,Anzahl,K03403,7190
2019,"Osnabrück, Stadt",zeitlich befristet,,männlich,Anzahl,K03404,3835
2019,"Osnabrück, Stadt",zeitlich befristet,,weiblich,Anzahl,K03404,3230
2019,"Osnabrück, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03404,7070
2019,"Wilhelmshaven, Stadt",zeitlich befristet,,männlich,Anzahl,K03405,1965
2019,"Wilhelmshaven, Stadt",zeitlich befristet,,weiblich,Anzahl,K03405,1685
2019,"Wilhelmshaven, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03405,3650
2019,"Ammerland",zeitlich befristet,,männlich,Anzahl,K03451,1230
2019,"Ammerland",zeitlich befristet,,weiblich,Anzahl,K03451,1180
2019,"Ammerland",zeitlich befristet,,insgesamt,Anzahl,K03451,2410
2019,"Aurich",zeitlich befristet,,männlich,Anzahl,K03452,1715
2019,"Aurich",zeitlich befristet,,weiblich,Anzahl,K03452,1275
2019,"Aurich",zeitlich befristet,,insgesamt,Anzahl,K03452,2990
2019,"Cloppenburg",zeitlich befristet,,männlich,Anzahl,K03453,1870
2019,"Cloppenburg",zeitlich befristet,,weiblich,Anzahl,K03453,1720
2019,"Cloppenburg",zeitlich befristet,,insgesamt,Anzahl,K03453,3595
2019,"Emsland",zeitlich befristet,,männlich,Anzahl,K03454,3735
2019,"Emsland",zeitlich befristet,,weiblich,Anzahl,K03454,3135
2019,"Emsland",zeitlich befristet,,insgesamt,Anzahl,K03454,6870
2019,"Friesland",zeitlich befristet,,männlich,Anzahl,K03455,815
2019,"Friesland",zeitlich befristet,,weiblich,Anzahl,K03455,740
2019,"Friesland",zeitlich befristet,,insgesamt,Anzahl,K03455,1555
2019,"Grafschaft Bentheim",zeitlich befristet,,männlich,Anzahl,K03456,1475
2019,"Grafschaft Bentheim",zeitlich befristet,,weiblich,Anzahl,K03456,1325
2019,"Grafschaft Bentheim",zeitlich befristet,,insgesamt,Anzahl,K03456,2800
2019,"Leer",zeitlich befristet,,männlich,Anzahl,K03457,1760
2019,"Leer",zeitlich befristet,,weiblich,Anzahl,K03457,1510
2019,"Leer",zeitlich befristet,,insgesamt,Anzahl,K03457,3275
2019,"Oldenburg",zeitlich befristet,,männlich,Anzahl,K03458,1455
2019,"Oldenburg",zeitlich befristet,,weiblich,Anzahl,K03458,1415
2019,"Oldenburg",zeitlich befristet,,insgesamt,Anzahl,K03458,2870
2019,"Osnabrück",zeitlich befristet,,männlich,Anzahl,K03459,2370
2019,"Osnabrück",zeitlich befristet,,weiblich,Anzahl,K03459,2390
2019,"Osnabrück",zeitlich befristet,,insgesamt,Anzahl,K03459,4760
2019,"Vechta",zeitlich befristet,,männlich,Anzahl,K03460,2770
2019,"Vechta",zeitlich befristet,,weiblich,Anzahl,K03460,2475
2019,"Vechta",zeitlich befristet,,insgesamt,Anzahl,K03460,5240
2019,"Wesermarsch",zeitlich befristet,,männlich,Anzahl,K03461,745
2019,"Wesermarsch",zeitlich befristet,,weiblich,Anzahl,K03461,650
2019,"Wesermarsch",zeitlich befristet,,insgesamt,Anzahl,K03461,1390
2019,"Wittmund",zeitlich befristet,,männlich,Anzahl,K03462,390
2019,"Wittmund",zeitlich befristet,,weiblich,Anzahl,K03462,360
2019,"Wittmund",zeitlich befristet,,insgesamt,Anzahl,K03462,750
2019,"Statistische Region Weser-Ems",zeitlich befristet,,männlich,Anzahl,K034,33055
2019,"Statistische Region Weser-Ems",zeitlich befristet,,weiblich,Anzahl,K034,29275
2019,"Statistische Region Weser-Ems",zeitlich befristet,,insgesamt,Anzahl,K034,62325
2019,"Niedersachsen",zeitlich befristet,,männlich,Anzahl,K030,121520
2019,"Niedersachsen",zeitlich befristet,,weiblich,Anzahl,K030,106875
2019,"Niedersachsen",zeitlich befristet,,insgesamt,Anzahl,K030,228395
2018,"Braunschweig, Stadt",zeitlich befristet,,männlich,Anzahl,K03101,4295
2018,"Braunschweig, Stadt",zeitlich befristet,,weiblich,Anzahl,K03101,3510
2018,"Braunschweig, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03101,7805
2018,"Salzgitter, Stadt",zeitlich befristet,,männlich,Anzahl,K03102,3715
2018,"Salzgitter, Stadt",zeitlich befristet,,weiblich,Anzahl,K03102,3135
2018,"Salzgitter, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03102,6850
2018,"Wolfsburg, Stadt",zeitlich befristet,,männlich,Anzahl,K03103,2785
2018,"Wolfsburg, Stadt",zeitlich befristet,,weiblich,Anzahl,K03103,2405
2018,"Wolfsburg, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03103,5190
2018,"Gifhorn",zeitlich befristet,,männlich,Anzahl,K03151,1430
2018,"Gifhorn",zeitlich befristet,,weiblich,Anzahl,K03151,1415
2018,"Gifhorn",zeitlich befristet,,insgesamt,Anzahl,K03151,2845
2018,"Goslar",zeitlich befristet,,männlich,Anzahl,K03153,3205
2018,"Goslar",zeitlich befristet,,weiblich,Anzahl,K03153,2275
2018,"Goslar",zeitlich befristet,,insgesamt,Anzahl,K03153,5480
2018,"Helmstedt",zeitlich befristet,,männlich,Anzahl,K03154,900
2018,"Helmstedt",zeitlich befristet,,weiblich,Anzahl,K03154,725
2018,"Helmstedt",zeitlich befristet,,insgesamt,Anzahl,K03154,1620
2018,"Northeim",zeitlich befristet,,männlich,Anzahl,K03155,1370
2018,"Northeim",zeitlich befristet,,weiblich,Anzahl,K03155,1305
2018,"Northeim",zeitlich befristet,,insgesamt,Anzahl,K03155,2670
2018,"Peine",zeitlich befristet,,männlich,Anzahl,K03157,1835
2018,"Peine",zeitlich befristet,,weiblich,Anzahl,K03157,1680
2018,"Peine",zeitlich befristet,,insgesamt,Anzahl,K03157,3510
2018,"Wolfenbüttel",zeitlich befristet,,männlich,Anzahl,K03158,1265
2018,"Wolfenbüttel",zeitlich befristet,,weiblich,Anzahl,K03158,1075
2018,"Wolfenbüttel",zeitlich befristet,,insgesamt,Anzahl,K03158,2340
2018,"Göttingen",zeitlich befristet,,männlich,Anzahl,K03159,5060
2018,"Göttingen",zeitlich befristet,,weiblich,Anzahl,K03159,4855
2018,"Göttingen",zeitlich befristet,,insgesamt,Anzahl,K03159,9920
2018,"Statistische Region Braunschweig",zeitlich befristet,,männlich,Anzahl,K031,25860
2018,"Statistische Region Braunschweig",zeitlich befristet,,weiblich,Anzahl,K031,22375
2018,"Statistische Region Braunschweig",zeitlich befristet,,insgesamt,Anzahl,K031,48235
2018,"Hannover  Region",zeitlich befristet,,männlich,Anzahl,K03241,24975
2018,"Hannover  Region",zeitlich befristet,,weiblich,Anzahl,K03241,21945
2018,"Hannover  Region",zeitlich befristet,,insgesamt,Anzahl,K03241,46920
2018,"Diepholz",zeitlich befristet,,männlich,Anzahl,K03251,2280
2018,"Diepholz",zeitlich befristet,,weiblich,Anzahl,K03251,2210
2018,"Diepholz",zeitlich befristet,,insgesamt,Anzahl,K03251,4490
2018,"Hameln-Pyrmont",zeitlich befristet,,männlich,Anzahl,K03252,2515
2018,"Hameln-Pyrmont",zeitlich befristet,,weiblich,Anzahl,K03252,2270
2018,"Hameln-Pyrmont",zeitlich befristet,,insgesamt,Anzahl,K03252,4785
2018,"Hildesheim",zeitlich befristet,,männlich,Anzahl,K03254,3655
2018,"Hildesheim",zeitlich befristet,,weiblich,Anzahl,K03254,3075
2018,"Hildesheim",zeitlich befristet,,insgesamt,Anzahl,K03254,6730
2018,"Holzminden",zeitlich befristet,,männlich,Anzahl,K03255,835
2018,"Holzminden",zeitlich befristet,,weiblich,Anzahl,K03255,655
2018,"Holzminden",zeitlich befristet,,insgesamt,Anzahl,K03255,1490
2018,"Nienburg (Weser)",zeitlich befristet,,männlich,Anzahl,K03256,1575
2018,"Nienburg (Weser)",zeitlich befristet,,weiblich,Anzahl,K03256,1505
2018,"Nienburg (Weser)",zeitlich befristet,,insgesamt,Anzahl,K03256,3075
2018,"Schaumburg",zeitlich befristet,,männlich,Anzahl,K03257,1875
2018,"Schaumburg",zeitlich befristet,,weiblich,Anzahl,K03257,1910
2018,"Schaumburg",zeitlich befristet,,insgesamt,Anzahl,K03257,3785
2018,"Statistische Region Hannover",zeitlich befristet,,männlich,Anzahl,K032,37705
2018,"Statistische Region Hannover",zeitlich befristet,,weiblich,Anzahl,K032,33570
2018,"Statistische Region Hannover",zeitlich befristet,,insgesamt,Anzahl,K032,71275
2018,"Celle",zeitlich befristet,,männlich,Anzahl,K03351,2505
2018,"Celle",zeitlich befristet,,weiblich,Anzahl,K03351,2260
2018,"Celle",zeitlich befristet,,insgesamt,Anzahl,K03351,4765
2018,"Cuxhaven",zeitlich befristet,,männlich,Anzahl,K03352,1990
2018,"Cuxhaven",zeitlich befristet,,weiblich,Anzahl,K03352,1625
2018,"Cuxhaven",zeitlich befristet,,insgesamt,Anzahl,K03352,3615
2018,"Harburg",zeitlich befristet,,männlich,Anzahl,K03353,2150
2018,"Harburg",zeitlich befristet,,weiblich,Anzahl,K03353,1670
2018,"Harburg",zeitlich befristet,,insgesamt,Anzahl,K03353,3820
2018,"Lüchow-Dannenberg",zeitlich befristet,,männlich,Anzahl,K03354,340
2018,"Lüchow-Dannenberg",zeitlich befristet,,weiblich,Anzahl,K03354,320
2018,"Lüchow-Dannenberg",zeitlich befristet,,insgesamt,Anzahl,K03354,660
2018,"Lüneburg",zeitlich befristet,,männlich,Anzahl,K03355,19320
2018,"Lüneburg",zeitlich befristet,,weiblich,Anzahl,K03355,16135
2018,"Lüneburg",zeitlich befristet,,insgesamt,Anzahl,K03355,35455
2018,"Lüneburg",zeitlich befristet,,männlich,Anzahl,K03355,2805
2018,"Lüneburg",zeitlich befristet,,weiblich,Anzahl,K03355,2270
2018,"Lüneburg",zeitlich befristet,,insgesamt,Anzahl,K03355,5070
2018,"Osterholz",zeitlich befristet,,männlich,Anzahl,K03356,1080
2018,"Osterholz",zeitlich befristet,,weiblich,Anzahl,K03356,1040
2018,"Osterholz",zeitlich befristet,,insgesamt,Anzahl,K03356,2120
2018,"Rotenburg (Wümme)",zeitlich befristet,,männlich,Anzahl,K03357,1495
2018,"Rotenburg (Wümme)",zeitlich befristet,,weiblich,Anzahl,K03357,1250
2018,"Rotenburg (Wümme)",zeitlich befristet,,insgesamt,Anzahl,K03357,2745
2018,"Heidekreis",zeitlich befristet,,männlich,Anzahl,K03358,1465
2018,"Heidekreis",zeitlich befristet,,weiblich,Anzahl,K03358,1285
2018,"Heidekreis",zeitlich befristet,,insgesamt,Anzahl,K03358,2750
2018,"Stade",zeitlich befristet,,männlich,Anzahl,K03359,2785
2018,"Stade",zeitlich befristet,,weiblich,Anzahl,K03359,2115
2018,"Stade",zeitlich befristet,,insgesamt,Anzahl,K03359,4900
2018,"Uelzen",zeitlich befristet,,männlich,Anzahl,K03360,915
2018,"Uelzen",zeitlich befristet,,weiblich,Anzahl,K03360,785
2018,"Uelzen",zeitlich befristet,,insgesamt,Anzahl,K03360,1700
2018,"Verden",zeitlich befristet,,männlich,Anzahl,K03361,1785
2018,"Verden",zeitlich befristet,,weiblich,Anzahl,K03361,1520
2018,"Verden",zeitlich befristet,,insgesamt,Anzahl,K03361,3305
2018,"Delmenhorst, Stadt",zeitlich befristet,,männlich,Anzahl,K03401,1960
2018,"Delmenhorst, Stadt",zeitlich befristet,,weiblich,Anzahl,K03401,1840
2018,"Delmenhorst, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03401,3800
2018,"Emden  Stadt",zeitlich befristet,,männlich,Anzahl,K03402,1060
2018,"Emden  Stadt",zeitlich befristet,,weiblich,Anzahl,K03402,715
2018,"Emden  Stadt",zeitlich befristet,,insgesamt,Anzahl,K03402,1780
2018,"Oldenburg(Oldb), Stadt",zeitlich befristet,,männlich,Anzahl,K03403,3390
2018,"Oldenburg(Oldb), Stadt",zeitlich befristet,,weiblich,Anzahl,K03403,3160
2018,"Oldenburg(Oldb), Stadt",zeitlich befristet,,insgesamt,Anzahl,K03403,6550
2018,"Osnabrück, Stadt",zeitlich befristet,,männlich,Anzahl,K03404,3495
2018,"Osnabrück, Stadt",zeitlich befristet,,weiblich,Anzahl,K03404,2960
2018,"Osnabrück, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03404,6455
2018,"Wilhelmshaven, Stadt",zeitlich befristet,,männlich,Anzahl,K03405,2185
2018,"Wilhelmshaven, Stadt",zeitlich befristet,,weiblich,Anzahl,K03405,1740
2018,"Wilhelmshaven, Stadt",zeitlich befristet,,insgesamt,Anzahl,K03405,3925
2018,"Ammerland",zeitlich befristet,,männlich,Anzahl,K03451,1180
2018,"Ammerland",zeitlich befristet,,weiblich,Anzahl,K03451,1100
2018,"Ammerland",zeitlich befristet,,insgesamt,Anzahl,K03451,2275
2018,"Aurich",zeitlich befristet,,männlich,Anzahl,K03452,1805
2018,"Aurich",zeitlich befristet,,weiblich,Anzahl,K03452,1380
2018,"Aurich",zeitlich befristet,,insgesamt,Anzahl,K03452,3185
2018,"Cloppenburg",zeitlich befristet,,männlich,Anzahl,K03453,1850
2018,"Cloppenburg",zeitlich befristet,,weiblich,Anzahl,K03453,1710
2018,"Cloppenburg",zeitlich befristet,,insgesamt,Anzahl,K03453,3560
2018,"Emsland",zeitlich befristet,,männlich,Anzahl,K03454,3455
2018,"Emsland",zeitlich befristet,,weiblich,Anzahl,K03454,2915
2018,"Emsland",zeitlich befristet,,insgesamt,Anzahl,K03454,6370
2018,"Friesland",zeitlich befristet,,männlich,Anzahl,K03455,815
2018,"Friesland",zeitlich befristet,,weiblich,Anzahl,K03455,715
2018,"Friesland",zeitlich befristet,,insgesamt,Anzahl,K03455,1530
2018,"Grafschaft Bentheim",zeitlich befristet,,männlich,Anzahl,K03456,1430
2018,"Grafschaft Bentheim",zeitlich befristet,,weiblich,Anzahl,K03456,1210
2018,"Grafschaft Bentheim",zeitlich befristet,,insgesamt,Anzahl,K03456,2645
2018,"Leer",zeitlich befristet,,männlich,Anzahl,K03457,1585
2018,"Leer",zeitlich befristet,,weiblich,Anzahl,K03457,1400
2018,"Leer",zeitlich befristet,,insgesamt,Anzahl,K03457,2980
2018,"Oldenburg",zeitlich befristet,,männlich,Anzahl,K03458,1440
2018,"Oldenburg",zeitlich befristet,,weiblich,Anzahl,K03458,1365
2018,"Oldenburg",zeitlich befristet,,insgesamt,Anzahl,K03458,2810
