Year,Gebieteseinheit,Altersgruppe,Nationalität,GeoCode,Value
2022,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,47
2022,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,49
2022,"Ammerland",im Alter von 65 Jahren und älter,Deutsche,K030,23
2022,"Aurich",im Alter von 65 Jahren und älter,Deutsche,K030,23
2022,"Cloppenburg",im Alter von 65 Jahren und älter,Deutsche,K030,31
2022,"Emsland",im Alter von 65 Jahren und älter,Deutsche,K030,24
2022,"Friesland",im Alter von 65 Jahren und älter,Deutsche,K030,20
2022,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Deutsche,K030,24
2022,"Leer",im Alter von 65 Jahren und älter,Deutsche,K030,26
2022,"Oldenburg",im Alter von 65 Jahren und älter,Deutsche,K030,25
2022,"Osnabrück",im Alter von 65 Jahren und älter,Deutsche,K030,24
2022,"Vechta",im Alter von 65 Jahren und älter,Deutsche,K030,27
2022,"Wesermarsch",im Alter von 65 Jahren und älter,Deutsche,K030,30
2022,"Wittmund",im Alter von 65 Jahren und älter,Deutsche,K030,24
2022,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Deutsche,K030,29
2022,"Niedersachsen",im Alter von 65 Jahren und älter,Deutsche,K030,30
2021,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,37
2021,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,33
2021,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,20
2021,"Gifhorn",im Alter von 65 Jahren und älter,Deutsche,K030,18
2021,"Goslar",im Alter von 65 Jahren und älter,Deutsche,K030,34
2021,"Helmstedt",im Alter von 65 Jahren und älter,Deutsche,K030,24
2021,"Northeim",im Alter von 65 Jahren und älter,Deutsche,K030,19
2021,"Peine",im Alter von 65 Jahren und älter,Deutsche,K030,20
2021,"Wolfenbüttel",im Alter von 65 Jahren und älter,Deutsche,K030,26
2021,"Göttingen",im Alter von 65 Jahren und älter,Deutsche,K030,31
2021,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Deutsche,K030,27
2021,"Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,40
2021,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Deutsche,K030,62
2021,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Deutsche,K030,26
2021,"Diepholz",im Alter von 65 Jahren und älter,Deutsche,K030,24
2021,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Deutsche,K030,31
2021,"Hildesheim",im Alter von 65 Jahren und älter,Deutsche,K030,26
2021,"Holzminden",im Alter von 65 Jahren und älter,Deutsche,K030,28
2021,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Deutsche,K030,25
2021,"Schaumburg",im Alter von 65 Jahren und älter,Deutsche,K030,25
2021,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,33
2021,"Celle",im Alter von 65 Jahren und älter,Deutsche,K030,35
2021,"Cuxhaven",im Alter von 65 Jahren und älter,Deutsche,K030,22
2021,"Harburg",im Alter von 65 Jahren und älter,Deutsche,K030,22
2021,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Deutsche,K030,30
2021,"Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,32
2021,"Osterholz",im Alter von 65 Jahren und älter,Deutsche,K030,19
2021,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Deutsche,K030,27
2021,"Heidekreis",im Alter von 65 Jahren und älter,Deutsche,K030,24
2021,"Stade",im Alter von 65 Jahren und älter,Deutsche,K030,24
2021,"Uelzen",im Alter von 65 Jahren und älter,Deutsche,K030,26
2021,"Verden",im Alter von 65 Jahren und älter,Deutsche,K030,21
2021,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,25
2021,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,49
2021,"Emden, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,42
2021,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,44
2021,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,44
2021,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,49
2021,"Ammerland",im Alter von 65 Jahren und älter,Deutsche,K030,22
2021,"Aurich",im Alter von 65 Jahren und älter,Deutsche,K030,23
2021,"Cloppenburg",im Alter von 65 Jahren und älter,Deutsche,K030,29
2021,"Emsland",im Alter von 65 Jahren und älter,Deutsche,K030,24
2021,"Friesland",im Alter von 65 Jahren und älter,Deutsche,K030,20
2021,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Deutsche,K030,24
2021,"Leer",im Alter von 65 Jahren und älter,Deutsche,K030,25
2021,"Oldenburg",im Alter von 65 Jahren und älter,Deutsche,K030,25
2021,"Osnabrück",im Alter von 65 Jahren und älter,Deutsche,K030,23
2021,"Vechta",im Alter von 65 Jahren und älter,Deutsche,K030,28
2021,"Wesermarsch",im Alter von 65 Jahren und älter,Deutsche,K030,28
2021,"Wittmund",im Alter von 65 Jahren und älter,Deutsche,K030,24
2021,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Deutsche,K030,29
2021,"Niedersachsen",im Alter von 65 Jahren und älter,Deutsche,K030,29
2020,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,36
2020,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,20
2020,"Gifhorn",im Alter von 65 Jahren und älter,Deutsche,K030,17
2020,"Goslar",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Helmstedt",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Northeim",im Alter von 65 Jahren und älter,Deutsche,K030,20
2020,"Peine",im Alter von 65 Jahren und älter,Deutsche,K030,19
2020,"Wolfenbüttel",im Alter von 65 Jahren und älter,Deutsche,K030,25
2020,"Göttingen",im Alter von 65 Jahren und älter,Deutsche,K030,28
2020,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Deutsche,K030,26
2020,"Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,37
2020,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Deutsche,K030,58
2020,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Diepholz",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Deutsche,K030,30
2020,"Hildesheim",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Holzminden",im Alter von 65 Jahren und älter,Deutsche,K030,25
2020,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Schaumburg",im Alter von 65 Jahren und älter,Deutsche,K030,25
2020,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Celle",im Alter von 65 Jahren und älter,Deutsche,K030,32
2020,"Cuxhaven",im Alter von 65 Jahren und älter,Deutsche,K030,20
2020,"Harburg",im Alter von 65 Jahren und älter,Deutsche,K030,21
2020,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Osterholz",im Alter von 65 Jahren und älter,Deutsche,K030,17
2020,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Deutsche,K030,26
2020,"Heidekreis",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Stade",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Uelzen",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Verden",im Alter von 65 Jahren und älter,Deutsche,K030,19
2020,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,45
2020,"Emden, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,41
2020,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,42
2020,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,42
2020,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,44
2020,"Ammerland",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Aurich",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Cloppenburg",im Alter von 65 Jahren und älter,Deutsche,K030,29
2020,"Emsland",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Friesland",im Alter von 65 Jahren und älter,Deutsche,K030,19
2020,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Leer",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Oldenburg",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Osnabrück",im Alter von 65 Jahren und älter,Deutsche,K030,21
2020,"Vechta",im Alter von 65 Jahren und älter,Deutsche,K030,26
2020,"Wesermarsch",im Alter von 65 Jahren und älter,Deutsche,K030,27
2020,"Wittmund",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Deutsche,K030,27
2020,"Niedersachsen",im Alter von 65 Jahren und älter,Deutsche,K030,27
2020,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,36
2020,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,20
2020,"Gifhorn",im Alter von 65 Jahren und älter,Deutsche,K030,17
2020,"Goslar",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Helmstedt",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Northeim",im Alter von 65 Jahren und älter,Deutsche,K030,20
2020,"Peine",im Alter von 65 Jahren und älter,Deutsche,K030,19
2020,"Wolfenbüttel",im Alter von 65 Jahren und älter,Deutsche,K030,25
2020,"Göttingen",im Alter von 65 Jahren und älter,Deutsche,K030,28
2020,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Deutsche,K030,26
2020,"Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,37
2020,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Deutsche,K030,58
2020,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Diepholz",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Deutsche,K030,30
2020,"Hildesheim",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Holzminden",im Alter von 65 Jahren und älter,Deutsche,K030,25
2020,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Schaumburg",im Alter von 65 Jahren und älter,Deutsche,K030,25
2020,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Celle",im Alter von 65 Jahren und älter,Deutsche,K030,32
2020,"Cuxhaven",im Alter von 65 Jahren und älter,Deutsche,K030,20
2020,"Harburg",im Alter von 65 Jahren und älter,Deutsche,K030,21
2020,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,31
2020,"Osterholz",im Alter von 65 Jahren und älter,Deutsche,K030,17
2020,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Deutsche,K030,26
2020,"Heidekreis",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Stade",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Uelzen",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Verden",im Alter von 65 Jahren und älter,Deutsche,K030,19
2020,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,45
2020,"Emden, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,41
2020,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,42
2020,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,42
2020,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,44
2020,"Ammerland",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Aurich",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Cloppenburg",im Alter von 65 Jahren und älter,Deutsche,K030,29
2020,"Emsland",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Friesland",im Alter von 65 Jahren und älter,Deutsche,K030,19
2020,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Deutsche,K030,22
2020,"Leer",im Alter von 65 Jahren und älter,Deutsche,K030,23
2020,"Oldenburg",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Osnabrück",im Alter von 65 Jahren und älter,Deutsche,K030,21
2020,"Vechta",im Alter von 65 Jahren und älter,Deutsche,K030,26
2020,"Wesermarsch",im Alter von 65 Jahren und älter,Deutsche,K030,27
2020,"Wittmund",im Alter von 65 Jahren und älter,Deutsche,K030,24
2020,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Deutsche,K030,27
2020,"Niedersachsen",im Alter von 65 Jahren und älter,Deutsche,K030,27
2019,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,34
2019,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,31
2019,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,18
2019,"Gifhorn",im Alter von 65 Jahren und älter,Deutsche,K030,17
2019,"Goslar",im Alter von 65 Jahren und älter,Deutsche,K030,31
2019,"Helmstedt",im Alter von 65 Jahren und älter,Deutsche,K030,22
2019,"Northeim",im Alter von 65 Jahren und älter,Deutsche,K030,21
2019,"Peine",im Alter von 65 Jahren und älter,Deutsche,K030,19
2019,"Wolfenbüttel",im Alter von 65 Jahren und älter,Deutsche,K030,26
2019,"Göttingen",im Alter von 65 Jahren und älter,Deutsche,K030,27
2019,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Deutsche,K030,25
2019,"Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,36
2019,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Deutsche,K030,55
2019,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Deutsche,K030,23
2019,"Diepholz",im Alter von 65 Jahren und älter,Deutsche,K030,22
2019,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Deutsche,K030,26
2019,"Hildesheim",im Alter von 65 Jahren und älter,Deutsche,K030,24
2019,"Holzminden",im Alter von 65 Jahren und älter,Deutsche,K030,27
2019,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Deutsche,K030,24
2019,"Schaumburg",im Alter von 65 Jahren und älter,Deutsche,K030,24
2019,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,30
2019,"Celle",im Alter von 65 Jahren und älter,Deutsche,K030,30
2019,"Cuxhaven",im Alter von 65 Jahren und älter,Deutsche,K030,20
2019,"Harburg",im Alter von 65 Jahren und älter,Deutsche,K030,20
2019,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Deutsche,K030,30
2019,"Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,29
2019,"Osterholz",im Alter von 65 Jahren und älter,Deutsche,K030,18
2019,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Deutsche,K030,25
2019,"Heidekreis",im Alter von 65 Jahren und älter,Deutsche,K030,23
2019,"Stade",im Alter von 65 Jahren und älter,Deutsche,K030,22
2019,"Uelzen",im Alter von 65 Jahren und älter,Deutsche,K030,23
2019,"Verden",im Alter von 65 Jahren und älter,Deutsche,K030,18
2019,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,23
2019,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,44
2019,"Emden, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,40
2019,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,40
2019,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,43
2019,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,42
2019,"Ammerland",im Alter von 65 Jahren und älter,Deutsche,K030,20
2019,"Aurich",im Alter von 65 Jahren und älter,Deutsche,K030,22
2019,"Cloppenburg",im Alter von 65 Jahren und älter,Deutsche,K030,28
2019,"Emsland",im Alter von 65 Jahren und älter,Deutsche,K030,23
2019,"Friesland",im Alter von 65 Jahren und älter,Deutsche,K030,19
2019,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Deutsche,K030,22
2019,"Leer",im Alter von 65 Jahren und älter,Deutsche,K030,22
2019,"Oldenburg",im Alter von 65 Jahren und älter,Deutsche,K030,23
2019,"Osnabrück",im Alter von 65 Jahren und älter,Deutsche,K030,21
2019,"Vechta",im Alter von 65 Jahren und älter,Deutsche,K030,25
2019,"Wesermarsch",im Alter von 65 Jahren und älter,Deutsche,K030,28
2019,"Wittmund",im Alter von 65 Jahren und älter,Deutsche,K030,23
2019,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Deutsche,K030,27
2019,"Niedersachsen",im Alter von 65 Jahren und älter,Deutsche,K030,26
2018,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,34
2018,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,31
2018,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,18
2018,"Gifhorn",im Alter von 65 Jahren und älter,Deutsche,K030,17
2018,"Goslar",im Alter von 65 Jahren und älter,Deutsche,K030,31
2018,"Helmstedt",im Alter von 65 Jahren und älter,Deutsche,K030,21
2018,"Northeim",im Alter von 65 Jahren und älter,Deutsche,K030,21
2018,"Peine",im Alter von 65 Jahren und älter,Deutsche,K030,19
2018,"Wolfenbüttel",im Alter von 65 Jahren und älter,Deutsche,K030,27
2018,"Göttingen",im Alter von 65 Jahren und älter,Deutsche,K030,27
2018,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Deutsche,K030,26
2018,"Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,35
2018,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Deutsche,K030,55
2018,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Diepholz",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Deutsche,K030,27
2018,"Hildesheim",im Alter von 65 Jahren und älter,Deutsche,K030,24
2018,"Holzminden",im Alter von 65 Jahren und älter,Deutsche,K030,28
2018,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Deutsche,K030,25
2018,"Schaumburg",im Alter von 65 Jahren und älter,Deutsche,K030,24
2018,"Statistische Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,30
2018,"Celle",im Alter von 65 Jahren und älter,Deutsche,K030,31
2018,"Cuxhaven",im Alter von 65 Jahren und älter,Deutsche,K030,19
2018,"Harburg",im Alter von 65 Jahren und älter,Deutsche,K030,21
2018,"Lüchow-Dannenberg",im Alter von 65 Jahren und älter,Deutsche,K030,25
2018,"Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,30
2018,"Osterholz",im Alter von 65 Jahren und älter,Deutsche,K030,18
2018,"Rotenburg (Wümme)",im Alter von 65 Jahren und älter,Deutsche,K030,25
2018,"Heidekreis",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Stade",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Uelzen",im Alter von 65 Jahren und älter,Deutsche,K030,22
2018,"Verden",im Alter von 65 Jahren und älter,Deutsche,K030,18
2018,"Statistische Region Lüneburg",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Delmenhorst, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,46
2018,"Emden, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,40
2018,"Oldenburg (Oldb), Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,40
2018,"Osnabrück, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,41
2018,"Wilhelmshaven, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,42
2018,"Ammerland",im Alter von 65 Jahren und älter,Deutsche,K030,21
2018,"Aurich",im Alter von 65 Jahren und älter,Deutsche,K030,21
2018,"Cloppenburg",im Alter von 65 Jahren und älter,Deutsche,K030,27
2018,"Emsland",im Alter von 65 Jahren und älter,Deutsche,K030,24
2018,"Friesland",im Alter von 65 Jahren und älter,Deutsche,K030,19
2018,"Grafschaft Bentheim",im Alter von 65 Jahren und älter,Deutsche,K030,22
2018,"Leer",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Oldenburg",im Alter von 65 Jahren und älter,Deutsche,K030,24
2018,"Osnabrück",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Vechta",im Alter von 65 Jahren und älter,Deutsche,K030,24
2018,"Wesermarsch",im Alter von 65 Jahren und älter,Deutsche,K030,29
2018,"Wittmund",im Alter von 65 Jahren und älter,Deutsche,K030,23
2018,"Statistische Region Weser-Ems",im Alter von 65 Jahren und älter,Deutsche,K030,27
2018,"Niedersachsen",im Alter von 65 Jahren und älter,Deutsche,K030,27
2017,"Braunschweig, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,33
2017,"Salzgitter, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,30
2017,"Wolfsburg, Stadt",im Alter von 65 Jahren und älter,Deutsche,K030,18
2017,"Gifhorn",im Alter von 65 Jahren und älter,Deutsche,K030,18
2017,"Goslar",im Alter von 65 Jahren und älter,Deutsche,K030,31
2017,"Helmstedt",im Alter von 65 Jahren und älter,Deutsche,K030,20
2017,"Northeim",im Alter von 65 Jahren und älter,Deutsche,K030,20
2017,"Peine",im Alter von 65 Jahren und älter,Deutsche,K030,19
2017,"Wolfenbüttel",im Alter von 65 Jahren und älter,Deutsche,K030,27
2017,"Göttingen",im Alter von 65 Jahren und älter,Deutsche,K030,26
2017,"Statistische Region Braunschweig",im Alter von 65 Jahren und älter,Deutsche,K030,25
2017,"Region Hannover",im Alter von 65 Jahren und älter,Deutsche,K030,34
2017,"dav. Hannover, Lhst.",im Alter von 65 Jahren und älter,Deutsche,K030,53
2017,"dav. Hannover, Umland",im Alter von 65 Jahren und älter,Deutsche,K030,22,0983519873094
2017,"Diepholz",im Alter von 65 Jahren und älter,Deutsche,K030,24
2017,"Hameln-Pyrmont",im Alter von 65 Jahren und älter,Deutsche,K030,26
2017,"Hildesheim",im Alter von 65 Jahren und älter,Deutsche,K030,23
2017,"Holzminden",im Alter von 65 Jahren und älter,Deutsche,K030,29
2017,"Nienburg (Weser)",im Alter von 65 Jahren und älter,Deutsche,K030,25
