Year,Gebietseinheit,Migrationshintergrund,Units,GeoCode,Value
2011,Statistische Region Weser-Ems,Personen mit Migrationshintergrund,in 1000,MZ034,420.4411
2011,Niedersachsen,Personen mit Migrationshintergrund,in 1000,MZ030,1267.60197
2021,Niedersachsen,Anteil der Personen ohne Migrationshintergrund,%,MZ030,76.0995955510617
2020,Niedersachsen,Anteil der Personen ohne Migrationshintergrund,%,MZ030,77.2191971634798
2019,Braunschweig  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03101,74.4
2019,Salzgitter  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03102,64.26
2019,Wolfsburg  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03103,61.77
2019,Gifhorn,Anteil der Personen ohne Migrationshintergrund,%,MZ03151,73.25
2019,Goslar,Anteil der Personen ohne Migrationshintergrund,%,MZ03153,80.88
2019,Helmstedt,Anteil der Personen ohne Migrationshintergrund,%,MZ03154,84.08
2019,Northeim,Anteil der Personen ohne Migrationshintergrund,%,MZ03155,83.72
2019,Peine,Anteil der Personen ohne Migrationshintergrund,%,MZ03157,79.71
2019,Göttingen,Anteil der Personen ohne Migrationshintergrund,%,MZ03159,83.02
2019,Wolfenbüttel,Anteil der Personen ohne Migrationshintergrund,%,MZ03158,84.49
2019,Statistische Region Braunschweig,Anteil der Personen ohne Migrationshintergrund,%,MZ031,77.45
2019,Hannover  Region,Anteil der Personen ohne Migrationshintergrund,%,MZ03241,69.54
2019,dav. Hannover  Lhst.,Anteil der Personen ohne Migrationshintergrund,%,MZ03241001,62.68
2019,dav. Hannover  Umland,Anteil der Personen ohne Migrationshintergrund,%,MZ03241999,75.5
2019,Diepholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03251,82.58
2019,Hameln-Pyrmont,Anteil der Personen ohne Migrationshintergrund,%,MZ03252,73.38
2019,Hildesheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03254,77.18
2019,Holzminden,Anteil der Personen ohne Migrationshintergrund,%,MZ03255,79.79
2019,Nienburg (Weser),Anteil der Personen ohne Migrationshintergrund,%,MZ03256,73.78
2019,Schaumburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03257,81.5
2019,Statistische Region Hannover,Anteil der Personen ohne Migrationshintergrund,%,MZ032,73.58
2019,Celle,Anteil der Personen ohne Migrationshintergrund,%,MZ03351,80.7
2019,Cuxhaven,Anteil der Personen ohne Migrationshintergrund,%,MZ03352,84.38
2019,Harburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03353,78.9
2019,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,83.76
2019,Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03355,83.34
2019,Osterholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03356,85.75
2019,Rotenburg (Wümme),Anteil der Personen ohne Migrationshintergrund,%,MZ03357,84.62
2019,Heidekreis,Anteil der Personen ohne Migrationshintergrund,%,MZ03358,78.22
2019,Stade,Anteil der Personen ohne Migrationshintergrund,%,MZ03359,82.22
2019,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,83.76
2019,Verden,Anteil der Personen ohne Migrationshintergrund,%,MZ03361,80.14
2019,Statistische Region Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ033,82.02
2019,Delmenhorst  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03401,66.11
2019,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,82.91
2019,Oldenburg(Oldb)  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03403,82.6
2019,Osnabrück  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03404,70.6
2019,Wilhelmshaven  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03405,75.69
2019,Ammerland,Anteil der Personen ohne Migrationshintergrund,%,MZ03451,83.66
2019,Aurich,Anteil der Personen ohne Migrationshintergrund,%,MZ03452,86.97
2019,Cloppenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03453,70.33
2019,Emsland,Anteil der Personen ohne Migrationshintergrund,%,MZ03454,77.35
2019,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,88.57
2019,Grafschaft Bentheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03456,72.18
2019,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,82.91
2019,Oldenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03458,84.28
2019,Osnabrück,Anteil der Personen ohne Migrationshintergrund,%,MZ03459,76.75
2019,Vechta,Anteil der Personen ohne Migrationshintergrund,%,MZ03460,65.45
2019,Wesermarsch,Anteil der Personen ohne Migrationshintergrund,%,MZ03461,86.88
2019,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,88.57
2019,Statistische Region Weser-Ems,Anteil der Personen ohne Migrationshintergrund,%,MZ034,78.37
2019,Niedersachsen,Anteil der Personen ohne Migrationshintergrund,%,MZ030,77.68
2018,Braunschweig  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03101,73.93
2018,Salzgitter  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03102,63.5
2018,Wolfsburg  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03103,62.77
2018,Gifhorn,Anteil der Personen ohne Migrationshintergrund,%,MZ03151,77.25
2018,Goslar,Anteil der Personen ohne Migrationshintergrund,%,MZ03153,83.97
2018,Helmstedt,Anteil der Personen ohne Migrationshintergrund,%,MZ03154,82.64
2018,Northeim,Anteil der Personen ohne Migrationshintergrund,%,MZ03155,81.05
2018,Peine,Anteil der Personen ohne Migrationshintergrund,%,MZ03157,81.74
2018,Göttingen,Anteil der Personen ohne Migrationshintergrund,%,MZ03159,81.94
2018,Wolfenbüttel,Anteil der Personen ohne Migrationshintergrund,%,MZ03158,85.07
2018,Statistische Region Braunschweig,Anteil der Personen ohne Migrationshintergrund,%,MZ031,77.88
2018,Hannover  Region,Anteil der Personen ohne Migrationshintergrund,%,MZ03241,69.28
2018,dav. Hannover  Lhst.,Anteil der Personen ohne Migrationshintergrund,%,MZ03241001,61.7
2018,dav. Hannover  Umland,Anteil der Personen ohne Migrationshintergrund,%,MZ03241999,75.91
2018,Diepholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03251,82.83
2018,Hameln-Pyrmont,Anteil der Personen ohne Migrationshintergrund,%,MZ03252,71.02
2018,Hildesheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03254,80.11
2018,Holzminden,Anteil der Personen ohne Migrationshintergrund,%,MZ03255,80.59
2018,Nienburg (Weser),Anteil der Personen ohne Migrationshintergrund,%,MZ03256,78.29
2018,Schaumburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03257,82.37
2018,Statistische Region Hannover,Anteil der Personen ohne Migrationshintergrund,%,MZ032,74.03
2018,Celle,Anteil der Personen ohne Migrationshintergrund,%,MZ03351,80.9
2018,Cuxhaven,Anteil der Personen ohne Migrationshintergrund,%,MZ03352,84.33
2018,Harburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03353,80.37
2018,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,84.3
2018,Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03355,84.9
2018,Osterholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03356,88.69
2018,Rotenburg (Wümme),Anteil der Personen ohne Migrationshintergrund,%,MZ03357,81.16
2018,Heidekreis,Anteil der Personen ohne Migrationshintergrund,%,MZ03358,82.1
2018,Stade,Anteil der Personen ohne Migrationshintergrund,%,MZ03359,80.49
2018,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,84.3
2018,Verden,Anteil der Personen ohne Migrationshintergrund,%,MZ03361,80.15
2018,Statistische Region Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ033,82.37
2018,Delmenhorst  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03401,66.88
2018,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,79.94
2018,Oldenburg(Oldb)  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03403,83.28
2018,Osnabrück  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03404,73.29
2018,Wilhelmshaven  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03405,70.69
2018,Ammerland,Anteil der Personen ohne Migrationshintergrund,%,MZ03451,84.76
2018,Aurich,Anteil der Personen ohne Migrationshintergrund,%,MZ03452,88.03
2018,Cloppenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03453,72.18
2018,Emsland,Anteil der Personen ohne Migrationshintergrund,%,MZ03454,74.33
2018,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,91.83
2018,Grafschaft Bentheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03456,72.85
2018,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,79.94
2018,Oldenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03458,83.17
2018,Osnabrück,Anteil der Personen ohne Migrationshintergrund,%,MZ03459,77.26
2018,Vechta,Anteil der Personen ohne Migrationshintergrund,%,MZ03460,67.79
2018,Wesermarsch,Anteil der Personen ohne Migrationshintergrund,%,MZ03461,84.91
2018,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,91.83
2018,Statistische Region Weser-Ems,Anteil der Personen ohne Migrationshintergrund,%,MZ034,78.29
2018,Niedersachsen,Anteil der Personen ohne Migrationshintergrund,%,MZ030,77.94
2017,Braunschweig  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03101,73.22
2017,Salzgitter  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03102,63.68
2017,Wolfsburg  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03103,64.91
2017,Gifhorn,Anteil der Personen ohne Migrationshintergrund,%,MZ03151,79.69
2017,Goslar,Anteil der Personen ohne Migrationshintergrund,%,MZ03153,83.92
2017,Helmstedt,Anteil der Personen ohne Migrationshintergrund,%,MZ03154,84.35
2017,Northeim,Anteil der Personen ohne Migrationshintergrund,%,MZ03155,79.44
2017,Peine,Anteil der Personen ohne Migrationshintergrund,%,MZ03157,81.61
2017,Göttingen,Anteil der Personen ohne Migrationshintergrund,%,MZ03159,80.69
2017,Wolfenbüttel,Anteil der Personen ohne Migrationshintergrund,%,MZ03158,85.07
2017,Statistische Region Braunschweig,Anteil der Personen ohne Migrationshintergrund,%,MZ031,77.84
2017,Hannover  Region,Anteil der Personen ohne Migrationshintergrund,%,MZ03241,69.53
2017,dav. Hannover  Lhst.,Anteil der Personen ohne Migrationshintergrund,%,MZ03241001,63.52
2017,dav. Hannover  Umland,Anteil der Personen ohne Migrationshintergrund,%,MZ03241999,74.78
2017,Diepholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03251,83.88
2017,Hameln-Pyrmont,Anteil der Personen ohne Migrationshintergrund,%,MZ03252,69.67
2017,Hildesheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03254,78.79
2017,Holzminden,Anteil der Personen ohne Migrationshintergrund,%,MZ03255,82.53
2017,Nienburg (Weser),Anteil der Personen ohne Migrationshintergrund,%,MZ03256,77.29
2017,Schaumburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03257,81.47
2017,Statistische Region Hannover,Anteil der Personen ohne Migrationshintergrund,%,MZ032,73.9
2017,Celle,Anteil der Personen ohne Migrationshintergrund,%,MZ03351,79.5
2017,Cuxhaven,Anteil der Personen ohne Migrationshintergrund,%,MZ03352,84.96
2017,Harburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03353,80.64
2017,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,86.8
2017,Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03355,81.67
2017,Osterholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03356,81.76
2017,Rotenburg (Wümme),Anteil der Personen ohne Migrationshintergrund,%,MZ03357,81.39
2017,Heidekreis,Anteil der Personen ohne Migrationshintergrund,%,MZ03358,82.99
2017,Stade,Anteil der Personen ohne Migrationshintergrund,%,MZ03359,79.82
2017,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,86.8
2017,Verden,Anteil der Personen ohne Migrationshintergrund,%,MZ03361,81.26
2017,Statistische Region Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ033,81.88
2017,Delmenhorst  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03401,63.38
2017,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,81.73
2017,Oldenburg(Oldb)  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03403,80.73
2017,Osnabrück  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03404,71.71
2017,Wilhelmshaven  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03405,79.33
2017,Ammerland,Anteil der Personen ohne Migrationshintergrund,%,MZ03451,88.57
2017,Aurich,Anteil der Personen ohne Migrationshintergrund,%,MZ03452,89.47
2017,Cloppenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03453,71.28
2017,Emsland,Anteil der Personen ohne Migrationshintergrund,%,MZ03454,77.32
2017,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,90.69
2017,Grafschaft Bentheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03456,75.22
2017,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,81.73
2017,Oldenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03458,83.7
2017,Osnabrück,Anteil der Personen ohne Migrationshintergrund,%,MZ03459,75.64
2017,Vechta,Anteil der Personen ohne Migrationshintergrund,%,MZ03460,67.42
2017,Wesermarsch,Anteil der Personen ohne Migrationshintergrund,%,MZ03461,84.06
2017,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,90.69
2017,Statistische Region Weser-Ems,Anteil der Personen ohne Migrationshintergrund,%,MZ034,78.73
2017,Niedersachsen,Anteil der Personen ohne Migrationshintergrund,%,MZ030,77.93
2016,Braunschweig  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03101,75.53
2016,Salzgitter  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03102,72.8
2016,Wolfsburg  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03103,67.13
2016,Gifhorn,Anteil der Personen ohne Migrationshintergrund,%,MZ03151,78.03
2016,Goslar,Anteil der Personen ohne Migrationshintergrund,%,MZ03153,86.85
2016,Helmstedt,Anteil der Personen ohne Migrationshintergrund,%,MZ03154,88.97
2016,Northeim,Anteil der Personen ohne Migrationshintergrund,%,MZ03155,79.35
2016,Peine,Anteil der Personen ohne Migrationshintergrund,%,MZ03157,83.81
2016,Göttingen,Anteil der Personen ohne Migrationshintergrund,%,MZ03159,81.32
2016,Wolfenbüttel,Anteil der Personen ohne Migrationshintergrund,%,MZ03158,87.82
2016,Statistische Region Braunschweig,Anteil der Personen ohne Migrationshintergrund,%,MZ031,79.85
2016,Hannover  Region,Anteil der Personen ohne Migrationshintergrund,%,MZ03241,72.5
2016,dav. Hannover  Lhst.,Anteil der Personen ohne Migrationshintergrund,%,MZ03241001,67.13
2016,dav. Hannover  Umland,Anteil der Personen ohne Migrationshintergrund,%,MZ03241999,77.18
2016,Diepholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03251,85.2
2016,Hameln-Pyrmont,Anteil der Personen ohne Migrationshintergrund,%,MZ03252,78.01
2016,Hildesheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03254,84.2
2016,Holzminden,Anteil der Personen ohne Migrationshintergrund,%,MZ03255,83.52
2016,Nienburg (Weser),Anteil der Personen ohne Migrationshintergrund,%,MZ03256,81.06
2016,Schaumburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03257,85.51
2016,Statistische Region Hannover,Anteil der Personen ohne Migrationshintergrund,%,MZ032,77.43
2016,Celle,Anteil der Personen ohne Migrationshintergrund,%,MZ03351,79.09
2016,Cuxhaven,Anteil der Personen ohne Migrationshintergrund,%,MZ03352,86.95
2016,Harburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03353,85.42
2016,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,89.15
2016,Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03355,85.6
2016,Osterholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03356,82.84
2016,Rotenburg (Wümme),Anteil der Personen ohne Migrationshintergrund,%,MZ03357,83.6
2016,Heidekreis,Anteil der Personen ohne Migrationshintergrund,%,MZ03358,85.8
2016,Stade,Anteil der Personen ohne Migrationshintergrund,%,MZ03359,85.15
2016,Uelzen Lüchow-Dannenberg,Anteil der Personen ohne Migrationshintergrund,%,MZ03354360,89.15
2016,Verden,Anteil der Personen ohne Migrationshintergrund,%,MZ03361,78.86
2016,Statistische Region Lüneburg,Anteil der Personen ohne Migrationshintergrund,%,MZ033,84.34
2016,Delmenhorst  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03401,66.31
2016,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,87.48
2016,Oldenburg(Oldb)  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03403,82.66
2016,Osnabrück  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03404,73.16
2016,Wilhelmshaven  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03405,86.33
2016,Ammerland,Anteil der Personen ohne Migrationshintergrund,%,MZ03451,90.62
2016,Aurich,Anteil der Personen ohne Migrationshintergrund,%,MZ03452,91.78
2016,Cloppenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03453,72.76
2016,Emsland,Anteil der Personen ohne Migrationshintergrund,%,MZ03454,76.96
2016,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,91.05
2016,Grafschaft Bentheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03456,75.66
2016,Emden  Stadt / Leer,Anteil der Personen ohne Migrationshintergrund,%,MZ03402457,87.48
2016,Oldenburg,Anteil der Personen ohne Migrationshintergrund,%,MZ03458,87.79
2016,Osnabrück,Anteil der Personen ohne Migrationshintergrund,%,MZ03459,76.14
2016,Vechta,Anteil der Personen ohne Migrationshintergrund,%,MZ03460,72.32
2016,Wesermarsch,Anteil der Personen ohne Migrationshintergrund,%,MZ03461,85.17
2016,Friesland / Wittmund,Anteil der Personen ohne Migrationshintergrund,%,MZ03455462,91.05
2016,Statistische Region Weser-Ems,Anteil der Personen ohne Migrationshintergrund,%,MZ034,80.67
2016,Niedersachsen,Anteil der Personen ohne Migrationshintergrund,%,MZ030,80.42
2015,Braunschweig  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03101,78.14
2015,Salzgitter  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03102,70.8
2015,Wolfsburg  Stadt,Anteil der Personen ohne Migrationshintergrund,%,MZ03103,68.95
2015,Gifhorn,Anteil der Personen ohne Migrationshintergrund,%,MZ03151,79.2
2015,Goslar,Anteil der Personen ohne Migrationshintergrund,%,MZ03153,89.25
2015,Helmstedt,Anteil der Personen ohne Migrationshintergrund,%,MZ03154,84.94
2015,Northeim,Anteil der Personen ohne Migrationshintergrund,%,MZ03155,88.95
2015,Peine,Anteil der Personen ohne Migrationshintergrund,%,MZ03157,82.32
2015,Göttingen,Anteil der Personen ohne Migrationshintergrund,%,MZ03159,87.3
2015,Wolfenbüttel,Anteil der Personen ohne Migrationshintergrund,%,MZ03158,85.09
2015,Statistische Region Braunschweig,Anteil der Personen ohne Migrationshintergrund,%,MZ031,82.03
2015,Hannover  Region,Anteil der Personen ohne Migrationshintergrund,%,MZ03241,74.43
2015,dav. Hannover  Lhst.,Anteil der Personen ohne Migrationshintergrund,%,MZ03241001,68.29
2015,dav. Hannover  Umland,Anteil der Personen ohne Migrationshintergrund,%,MZ03241999,79.73
2015,Diepholz,Anteil der Personen ohne Migrationshintergrund,%,MZ03251,85.73
2015,Hameln-Pyrmont,Anteil der Personen ohne Migrationshintergrund,%,MZ03252,85.89
2015,Hildesheim,Anteil der Personen ohne Migrationshintergrund,%,MZ03254,82.82
2015,Holzminden,Anteil der Personen ohne Migrationshintergrund,%,MZ03255,91.81
