Year,AGS,Gebietseinheit,Kinderbetreuung,Units,GeoCode,Value
2009,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,23.5428571428571
2009,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,10.958904109589
2009,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,15.5582524271845
2009,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,23.4571062740077
2009,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,14.1544117647059
2009,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,6.59670164917541
2009,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.07824871914299
2009,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,9.8762603116407
2009,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,7.69230769230769
2009,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,3.93349553933496
2009,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,13.5425046929472
2009,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,5.50603041426324
2009,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,6.06928141998282
2009,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,10.2440050483803
2009,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,14.4325081737506
2009,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,8.84413309982487
2009,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,7.04119850187266
2009,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,10.6376676021204
2009,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.4077622254069
2008,101,Braunschweig  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03101,14.6003552397869
2008,102,Salzgitter  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03102,23.2921810699588
2008,103,Wolfsburg  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03103,16.0703456640388
2008,151,Gifhorn,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03151,6.54627539503386
2008,153,Goslar,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03153,8.57766687461011
2008,154,Helmstedt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03154,4.87347703842549
2008,155,Northeim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03155,9.85957573946818
2008,157,Peine,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03157,11.7529880478088
2008,158,Wolfenbüttel,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03158,6.11685940353013
2008,159,Göttingen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03159,10.6537247105602
2008,1,Statistische Region Braunschweig,in der Familie wird vorrangig nicht deutsch gesprochen,%,K031,11.1535178024406
2008,241,Hannover  Region,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241,18.2707478699905
2008,241001,dav. Hannover  Lhst.,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241001,27.0738233905242
2008,241999,dav. Hannover  Umland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03241999,11.1982295289282
2008,251,Diepholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03251,8.65164247517189
2008,252,Hameln-Pyrmont,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03252,12.7749801219189
2008,254,Hildesheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03254,9.50519077794256
2008,255,Holzminden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03255,8.72127283441367
2008,256,Nienburg (Weser),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03256,8.69713506139154
2008,257,Schaumburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03257,8.96517658681156
2008,2,Statistische Region Hannover,in der Familie wird vorrangig nicht deutsch gesprochen,%,K032,14.2041958041958
2008,351,Celle,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03351,10.9821798590966
2008,352,Cuxhaven,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03352,7.62614678899083
2008,353,Harburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03353,7.39201424966602
2008,354,Lüchow-Dannenberg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03354,4.55974842767296
2008,355,Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03355,9.06599198819313
2008,356,Osterholz,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03356,7.29023383768913
2008,357,Rotenburg (Wümme),in der Familie wird vorrangig nicht deutsch gesprochen,%,K03357,6.30878641890342
2008,358,Heidekreis,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03358,7.84366576819407
2008,359,Stade,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03359,8.19884993507698
2008,360,Uelzen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03360,4.0905134899913
2008,361,Verden,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03361,10.6219823913661
2008,3,Statistische Region Lüneburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K033,8.007200480032
2008,401,Delmenhorst  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03401,23.6784140969163
2008,402,Emden  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03402,11.44
2008,403,Oldenburg(Oldb)  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03403,15.1857429718875
2008,404,Osnabrück  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03404,22.8723404255319
2008,405,Wilhelmshaven  Stadt,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03405,13.4845620667927
2008,451,Ammerland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03451,5.02725620835857
2008,452,Aurich,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03452,6.12009237875289
2008,453,Cloppenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03453,10.223347916187
2008,454,Emsland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03454,6.72540017371882
2008,455,Friesland,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03455,4.995904995905
2008,456,Grafschaft Bentheim,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03456,13.1652661064426
2008,457,Leer,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03457,5.91220502410556
2008,458,Oldenburg,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03458,3.8728323699422
2008,459,Osnabrück,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03459,10.7773471145564
2008,460,Vechta,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03460,14.9065420560748
2008,461,Wesermarsch,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03461,9.06395595086828
2008,462,Wittmund,in der Familie wird vorrangig nicht deutsch gesprochen,%,K03462,3.64854802680566
2008,4,Statistische Region Weser-Ems,in der Familie wird vorrangig nicht deutsch gesprochen,%,K034,10.3460295329235
2008,0,Niedersachsen,in der Familie wird vorrangig nicht deutsch gesprochen,%,K030,11.0099025619654
