Year,Gebietseinheit,Erreichter Schulabschluss,Berufsbildende Schule,Nationalität,Units,Value
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,95.0
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,218.0
2016,Niedersachsen,Insgesamt,Fachoberschule,Deutsche,Anzahl,9538.0
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,
2016,Niedersachsen,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8731.0
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,
2016,Niedersachsen,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,
2016,Niedersachsen,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,
2016,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,807.0
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,2236.0
2016,Niedersachsen,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,576.0
2016,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,471.0
2016,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2016,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,105.0
2016,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,237.0
2015,Niedersachsen,Insgesamt,Fachoberschule,Deutsche,Anzahl,9720.0
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,
2015,Niedersachsen,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8995.0
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,
2015,Niedersachsen,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,
2015,Niedersachsen,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,
2015,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,725.0
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,2242.0
2015,Niedersachsen,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,462.0
2015,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,387.0
2015,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2015,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,75.0
2015,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,213.0
2014,Niedersachsen,Insgesamt,Fachoberschule,Deutsche,Anzahl,9419.0
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,
2014,Niedersachsen,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8714.0
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,
2014,Niedersachsen,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,1.0
2014,Niedersachsen,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,
2014,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,702.0
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,2316.0
2014,Niedersachsen,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,524.0
2014,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,450.0
2014,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2014,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,74.0
2014,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,214.0
2013,Niedersachsen,Insgesamt,Fachoberschule,Deutsche,Anzahl,9470.0
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,
2013,Niedersachsen,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8702.0
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,
2013,Niedersachsen,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,
2013,Niedersachsen,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,
2013,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,768.0
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,2128.0
2013,Niedersachsen,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,471.0
2013,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,399.0
2013,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2013,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,72.0
2013,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,198.0
2012,Niedersachsen,Insgesamt,Fachoberschule,Deutsche,Anzahl,9982.0
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,
2012,Niedersachsen,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8625.0
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,
2012,Niedersachsen,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,
2012,Niedersachsen,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,
2012,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,
2012,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,1357.0
2012,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,1978.0
2012,Niedersachsen,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,517.0
2012,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,407.0
2012,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2012,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,110.0
2012,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,169.0
2011,Niedersachsen,Insgesamt,Fachoberschule,Deutsche,Anzahl,9921.0
2011,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Anzahl,
2011,Niedersachsen,Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,8610.0
2011,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Anzahl,
2011,Niedersachsen,Realschulabschluss,Fachoberschule,Deutsche,Anzahl,
2011,Niedersachsen,Hauptschulabschluss,Fachoberschule,Deutsche,Anzahl,
2011,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Deutsche,Anzahl,
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Anzahl,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Anzahl,1311.0
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Anzahl,1966.0
2011,Niedersachsen,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,484.0
2011,Niedersachsen,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,377.0
2011,Niedersachsen,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,
2011,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,107.0
2011,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Anzahl,163.0
2021,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Anzahl,47.0
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,39.0
2021,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2021,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2021,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2021,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,
2021,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,
2021,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,2.0
2021,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,16.0
2021,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,3.0
2021,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,2.0
2021,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2021,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1.0
2021,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1.0
2020,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Anzahl,68.0
2020,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,53.0
2020,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2020,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2020,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2020,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2020,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,
2020,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,
2020,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,18.0
2020,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,2.0
2020,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,2.0
2020,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2020,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1.0
2019,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Anzahl,81.0
2019,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,63.0
2019,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2019,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2019,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2019,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2019,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,
2019,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,
2019,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,1.0
2019,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,12.0
2019,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2019,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Anzahl,79.0
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,62.0
2018,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2018,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2018,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2018,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,2.0
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,15.0
2018,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,4.0
2018,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,3.0
2018,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2018,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,1.0
2017,Niedersachsen,Insgesamt,Berufsoberschule,Deutsche,Anzahl,118.0
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Deutsche,Anzahl,93.0
2017,Niedersachsen,Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Deutsche,Anzahl,
2017,Niedersachsen,Realschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2017,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Deutsche,Anzahl,
2017,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Deutsche,Anzahl,
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Deutsche,Anzahl,
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Deutsche,Anzahl,4.0
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Deutsche,Anzahl,19.0
2017,Niedersachsen,Insgesamt,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,4.0
2017,Niedersachsen,Allgemeine Hochschulreife¹⁾,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,4.0
2017,Niedersachsen,Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Schulischer Teil der Fachhochschulreife,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Realschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Hauptschulabschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Erfolgreicher Besuch,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,Ohne erfolgreichen Besuch/Abschluss,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
2017,Niedersachsen,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsoberschule,Ausländerinnen und Ausländer,Anzahl,
